pickup_hour,temporal_residual_demand,subway_ridership,taxi_trip_count
2024-04-27 18:00:00,-1016.0715991439993,173905,7646.0
2024-04-27 19:00:00,668.9689880829073,149759,7158.0
2024-04-27 20:00:00,-468.65315099088457,114411,6206.0
2024-04-27 21:00:00,-195.87393625065488,99170,6668.0
2024-04-27 22:00:00,139.57812411743453,89581,7100.0
2024-04-27 23:00:00,13.254893200951301,63559,6752.0
2024-04-28 00:00:00,306.3171080572556,34991,6083.0
2024-04-28 01:00:00,-559.7689221189939,18337,4567.0
2024-04-28 02:00:00,-532.5310186623565,10571,3028.0
2024-04-28 03:00:00,-46.54825987348568,8414,1973.0
2024-04-28 04:00:00,-18.286237599198785,10035,1180.0
2024-04-28 05:00:00,-1.249175943991304,19405,618.0
2024-04-28 06:00:00,178.63043721583745,41336,1111.0
2024-04-28 07:00:00,-205.7758825223582,58005,1760.0
2024-04-28 08:00:00,-95.98810425227475,77620,2105.0
2024-04-28 09:00:00,919.5470736319235,100926,3291.0
2024-04-28 10:00:00,428.56338323210275,116468,4412.0
2024-04-28 11:00:00,229.95163933850472,134470,5287.0
2024-04-28 12:00:00,203.7250797257011,150517,6036.0
2024-04-28 13:00:00,295.8490094738063,157140,6503.0
2024-04-28 14:00:00,-209.3598267824509,158331,6512.0
2024-04-28 15:00:00,-64.06454112049232,157045,6097.0
2024-04-28 16:00:00,372.1396561686797,161880,6345.0
2024-04-28 17:00:00,-792.9171819587946,155885,6126.0
2024-04-28 18:00:00,-184.85221334906964,141340,5914.0
2024-04-28 19:00:00,465.67678967277334,116383,5166.0
2024-04-28 20:00:00,431.99501510345,100177,5039.0
2024-04-28 21:00:00,-1046.8168489900172,76322,4359.0
2024-04-28 22:00:00,-445.6376990441413,57137,3333.0
2024-04-28 23:00:00,314.4555330255498,34831,2476.0
2024-04-29 00:00:00,-378.10920906891147,17622,1318.0
2024-04-29 01:00:00,-336.1498715247151,7163,508.0
2024-04-29 02:00:00,-78.96290095092172,5003,276.0
2024-04-29 03:00:00,-33.4152408605882,5814,221.0
2024-04-29 04:00:00,-29.23965561286286,17016,263.0
2024-04-29 05:00:00,206.7601149364524,60002,673.0
2024-04-29 06:00:00,196.1059971800339,128814,1812.0
2024-04-29 07:00:00,334.10663766028665,229775,3510.0
2024-04-29 08:00:00,260.36844138494234,296378,4478.0
2024-04-29 09:00:00,174.23937760184435,202333,4615.0
2024-04-29 10:00:00,185.07714252608184,147214,4791.0
2024-04-29 11:00:00,-77.81714329010629,137359,4963.0
2024-04-29 12:00:00,241.75898672080712,147472,5560.0
2024-04-29 13:00:00,-79.41152470001362,163172,5709.0
2024-04-29 14:00:00,201.26777672423214,187680,6233.0
2024-04-29 15:00:00,561.1536873011019,235090,6777.0
2024-04-29 16:00:00,-180.24579432649807,285879,6480.0
2024-04-29 17:00:00,281.25354049130783,343721,7084.0
2024-04-29 18:00:00,115.70995487500659,252816,7071.0
2024-04-29 19:00:00,271.187700361882,160163,5737.0
2024-04-29 20:00:00,895.8473712709683,121977,5764.0
2024-04-29 21:00:00,-149.9217717064912,99569,5822.0
2024-04-29 22:00:00,-537.4036440169684,68574,4587.0
2024-04-29 23:00:00,124.8211661473697,41231,2838.0
2024-04-30 00:00:00,-14.145685468556849,20879,1226.0
2024-04-30 01:00:00,250.68083765764032,7838,546.0
2024-04-30 02:00:00,89.75708927333011,5004,309.0
2024-04-30 03:00:00,-39.64513657533172,6164,147.0
2024-04-30 04:00:00,-3.5739474465835315,17457,213.0
2024-04-30 05:00:00,61.052483054593495,63783,634.0
2024-04-30 06:00:00,-38.48731784904521,135413,1757.0
2024-04-30 07:00:00,748.093064509018,251093,4214.0
2024-04-30 08:00:00,-37.20584432297983,352881,5345.0
2024-04-30 09:00:00,21.116498941800273,239448,5519.0
2024-04-30 10:00:00,-117.5832925281602,157925,5375.0
2024-04-30 11:00:00,-67.33456268596728,140255,5454.0
2024-04-30 12:00:00,154.84538849351975,146741,5951.0
2024-04-30 13:00:00,-52.14906420231455,162354,6091.0
2024-04-30 14:00:00,-70.03212265148613,188956,6413.0
2024-04-30 15:00:00,229.16646966585358,238809,6787.0
2024-04-30 16:00:00,-239.36071731229276,297543,6612.0
2024-04-30 17:00:00,454.2131517023963,391564,7768.0
2024-04-30 18:00:00,455.0069800504225,296728,8549.0
2024-04-30 19:00:00,-141.0262061104695,179509,6973.0
2024-04-30 20:00:00,766.2605236703912,132425,6811.0
2024-04-30 21:00:00,117.80730410537763,111078,7332.0
2024-04-30 22:00:00,1282.2323573183585,92142,7954.0
2024-04-30 23:00:00,-1807.2254653229247,42732,3879.0
2024-05-01 00:00:00,452.2698431865697,22187,1653.0
2024-05-01 01:00:00,484.47931649546257,8322,859.0
2024-05-01 02:00:00,-18.89088515339381,5116,355.0
2024-05-01 03:00:00,124.71113079059229,6360,235.0
2024-05-01 04:00:00,1.0000419570201302,18512,269.0
2024-05-01 05:00:00,175.26190813224025,67764,743.0
2024-05-01 06:00:00,148.79874659579582,158266,2027.0
2024-05-01 07:00:00,406.6157376142796,323163,4350.0
2024-05-01 08:00:00,98.0606406230063,400064,5760.0
2024-05-01 09:00:00,-367.9150259405833,255667,5622.0
2024-05-01 10:00:00,56.10884708253798,164259,5611.0
2024-05-01 11:00:00,77.46494850301497,148013,5882.0
2024-05-01 12:00:00,121.41706849996262,157470,6377.0
2024-05-01 13:00:00,-44.340631510573985,178364,6431.0
2024-05-01 14:00:00,-39.5928130345892,220174,6872.0
2024-05-01 15:00:00,181.29953008772281,278344,7127.0
2024-05-01 16:00:00,142.88084855536545,329318,7215.0
2024-05-01 17:00:00,785.6262616648164,414840,8600.0
2024-05-01 18:00:00,221.37566578464248,315166,9143.0
2024-05-01 19:00:00,159.2494365534203,197103,7849.0
2024-05-01 20:00:00,868.6491923841768,147640,7774.0
2024-05-01 21:00:00,742.0430559113129,119011,8828.0
2024-05-01 22:00:00,-499.82315446290704,89575,7858.0
2024-05-01 23:00:00,-902.5883039369137,47780,4489.0
2024-05-02 00:00:00,-25.20225751201474,24022,2004.0
2024-05-02 01:00:00,396.4699346059167,11145,1051.0
2024-05-02 02:00:00,6.589607446099194,5588,538.0
2024-05-02 03:00:00,56.767598300939824,6562,348.0
2024-05-02 04:00:00,0.02324401267111398,18475,379.0
2024-05-02 05:00:00,39.41282042504133,67338,746.0
2024-05-02 06:00:00,159.54165455210182,153977,2113.0
2024-05-02 07:00:00,574.2509746912174,313886,4628.0
2024-05-02 08:00:00,326.26499965289986,390516,6379.0
2024-05-02 09:00:00,-512.4394561819827,254877,6081.0
2024-05-02 10:00:00,-87.36827468354932,168225,5908.0
2024-05-02 11:00:00,-193.02598746504918,151471,5938.0
2024-05-02 12:00:00,20.3468487376158,161389,6377.0
2024-05-02 13:00:00,-6.79977869648792,179015,6658.0
2024-05-02 14:00:00,305.72753436928724,223481,7487.0
2024-05-02 15:00:00,59.12456208180629,283841,7729.0
2024-05-02 16:00:00,168.818192335606,334168,7896.0
2024-05-02 17:00:00,693.3829408618767,407219,9295.0
2024-05-02 18:00:00,816.3697868999661,311118,10553.0
2024-05-02 19:00:00,-670.1060286281827,201865,8508.0
2024-05-02 20:00:00,690.9034741412215,157856,8132.0
2024-05-02 21:00:00,573.5408140043801,126132,9234.0
2024-05-02 22:00:00,-178.10398079253173,93597,8759.0
2024-05-02 23:00:00,-250.85156173921132,55457,6369.0
2024-05-03 00:00:00,771.2155949355788,30231,4477.0
2024-05-03 01:00:00,-511.43295516219996,11459,2010.0
2024-05-03 02:00:00,420.61561686326866,6803,1124.0
2024-05-03 03:00:00,145.46855831779362,7212,669.0
2024-05-03 04:00:00,119.77205759661126,18293,564.0
2024-05-03 05:00:00,184.17010356614423,65138,860.0
2024-05-03 06:00:00,99.67461447055439,144226,1947.0
2024-05-03 07:00:00,399.77048526372346,272726,4048.0
2024-05-03 08:00:00,-174.5277962438431,290913,5073.0
2024-05-03 09:00:00,-143.85607141532728,199404,5127.0
2024-05-03 10:00:00,322.5663561471283,155650,5595.0
2024-05-03 11:00:00,162.21447231013008,150383,6022.0
2024-05-03 12:00:00,89.10813450155365,162863,6381.0
2024-05-03 13:00:00,36.60510360580247,186259,6461.0
2024-05-03 14:00:00,441.28467403952345,233200,7294.0
2024-05-03 15:00:00,334.8677043293319,287463,7792.0
2024-05-03 16:00:00,-420.3513096808738,314330,7332.0
2024-05-03 17:00:00,486.58385118364095,342076,8401.0
2024-05-03 18:00:00,191.70408308419792,277418,9143.0
2024-05-03 19:00:00,373.88862232765223,196209,8313.0
2024-05-03 20:00:00,-640.2423540528634,149210,6760.0
2024-05-03 21:00:00,13.40850736363518,127522,7082.0
2024-05-03 22:00:00,1093.5857915986053,116201,8139.0
2024-05-03 23:00:00,280.500655116949,72422,7432.0
2024-05-04 00:00:00,770.2022214865538,41821,6599.0
2024-05-04 01:00:00,-245.72338668486645,19349,4713.0
2024-05-04 02:00:00,-232.63353329212168,10915,2958.0
2024-05-04 03:00:00,139.70944045216606,8105,1941.0
2024-05-04 04:00:00,-288.51241665171915,11425,974.0
2024-05-04 05:00:00,-223.33806333222435,23584,454.0
2024-05-04 06:00:00,-210.77749492697012,49633,980.0
2024-05-04 07:00:00,-744.04800293069,73926,1693.0
2024-05-04 08:00:00,-93.8572325661462,97690,2687.0
2024-05-04 09:00:00,631.4391654907213,116626,4047.0
2024-05-04 10:00:00,306.7980501969396,132796,5155.0
2024-05-04 11:00:00,378.6453080670017,149734,6212.0
2024-05-04 12:00:00,711.0989792339988,168760,7419.0
2024-05-04 13:00:00,622.8075520412303,176696,8056.0
2024-05-04 14:00:00,-294.236376102077,185125,7682.0
2024-05-04 15:00:00,553.5835828388417,203350,7811.0
2024-05-04 16:00:00,285.78136130362145,202940,8083.0
2024-05-04 17:00:00,-348.10245140194274,193502,8387.0
2024-05-04 18:00:00,404.93783032787724,176468,8873.0
2024-05-04 19:00:00,920.9058947163321,150422,8603.0
2024-05-04 20:00:00,-899.3962408487314,117382,6714.0
2024-05-04 21:00:00,299.493625924114,100000,6981.0
2024-05-04 22:00:00,1501.3880808890572,98591,8406.0
2024-05-04 23:00:00,910.6280163884221,68159,8336.0
2024-05-05 00:00:00,624.4677695468663,36954,7289.0
2024-05-05 01:00:00,291.4855276943399,18685,5768.0
2024-05-05 02:00:00,-161.84681815999738,11008,3828.0
2024-05-05 03:00:00,115.74012692888164,7796,2388.0
2024-05-05 04:00:00,149.3140939704465,9570,1452.0
2024-05-05 05:00:00,-36.33193931355288,17185,741.0
2024-05-05 06:00:00,9.62848002857595,33078,1052.0
2024-05-05 07:00:00,-351.84658699365605,49567,1644.0
2024-05-05 08:00:00,137.48399944032872,67082,2339.0
2024-05-05 09:00:00,1136.0537485623277,88465,3856.0
2024-05-05 10:00:00,913.7736547024506,105113,5429.0
2024-05-05 11:00:00,581.4687568586987,122200,6561.0
2024-05-05 12:00:00,411.9564026874614,134754,7318.0
2024-05-05 13:00:00,631.3628643697457,146265,7912.0
2024-05-05 14:00:00,1529.7888400047486,159990,9339.0
2024-05-05 15:00:00,270.7608469652696,155820,8920.0
2024-05-05 16:00:00,-318.2861127226497,143008,7627.0
2024-05-05 17:00:00,213.59768249973513,140582,7509.0
2024-05-05 18:00:00,-34.4218298020287,124777,7164.0
2024-05-05 19:00:00,870.0326870652261,101608,6630.0
2024-05-05 20:00:00,-872.9915715942716,77893,4934.0
2024-05-05 21:00:00,-614.4342760337859,68122,4302.0
2024-05-05 22:00:00,-428.0705048576392,51668,3553.0
2024-05-05 23:00:00,-102.03215635011065,33120,2561.0
2024-05-06 00:00:00,-138.30189264888645,16425,1775.0
2024-05-06 01:00:00,-662.1131262379781,7086,776.0
2024-05-06 02:00:00,-281.8176195381161,4839,320.0
2024-05-06 03:00:00,-7.650951812279629,5921,286.0
2024-05-06 04:00:00,-23.079435516143974,17849,366.0
2024-05-06 05:00:00,293.3085169054,65574,869.0
2024-05-06 06:00:00,185.8209884592734,149162,1983.0
2024-05-06 07:00:00,820.6206447440704,298938,4160.0
2024-05-06 08:00:00,502.8314890395741,351464,5412.0
2024-05-06 09:00:00,-193.10663536021184,221584,5106.0
2024-05-06 10:00:00,85.26342427430063,153943,5130.0
2024-05-06 11:00:00,-259.05382224415916,140906,5189.0
2024-05-06 12:00:00,-106.21483750580774,149643,5623.0
2024-05-06 13:00:00,-245.05239354443802,168645,5809.0
2024-05-06 14:00:00,-275.46829867511497,209180,6333.0
2024-05-06 15:00:00,-90.04497490773701,266264,6729.0
2024-05-06 16:00:00,-343.8753618050878,305740,6535.0
2024-05-06 17:00:00,590.6363270904794,368837,7735.0
2024-05-06 18:00:00,-291.33386283136497,275296,7626.0
2024-05-06 19:00:00,46.651823575227354,170259,6206.0
2024-05-06 20:00:00,308.96506565790787,127950,5643.0
2024-05-06 21:00:00,-269.8044068089748,95783,5566.0
2024-05-06 22:00:00,98.4455456797159,75823,4880.0
2024-05-06 23:00:00,-190.6617783311699,43118,2880.0
2024-05-07 00:00:00,294.816921622428,22087,1557.0
2024-05-07 01:00:00,3.496619867310983,8025,670.0
2024-05-07 02:00:00,114.17880538295162,5249,398.0
2024-05-07 03:00:00,25.581126804446626,6455,297.0
2024-05-07 04:00:00,-66.85731744150064,18551,309.0
2024-05-07 05:00:00,75.97152861854818,69624,745.0
2024-05-07 06:00:00,-11.562699685453026,161365,1931.0
2024-05-07 07:00:00,524.0677686282938,326070,4439.0
2024-05-07 08:00:00,-144.38267087248187,408251,5737.0
2024-05-07 09:00:00,-340.16374391937825,255847,5657.0
2024-05-07 10:00:00,-22.50094482320128,166182,5672.0
2024-05-07 11:00:00,13.767533738681777,150907,5884.0
2024-05-07 12:00:00,-165.6282593561,157741,6077.0
2024-05-07 13:00:00,197.37007229144638,177532,6434.0
2024-05-07 14:00:00,348.50276398202914,222522,7228.0
2024-05-07 15:00:00,37.15687963522214,285666,7403.0
2024-05-07 16:00:00,204.95773358927363,333690,7494.0
2024-05-07 17:00:00,433.5722740327574,430490,8598.0
2024-05-07 18:00:00,47.16180457995324,321969,8986.0
2024-05-07 19:00:00,-300.53922712027907,195903,7233.0
2024-05-07 20:00:00,657.8775260530147,147827,6997.0
2024-05-07 21:00:00,461.55354398898726,125669,7876.0
2024-05-07 22:00:00,-347.2419512400593,88958,7197.0
2024-05-07 23:00:00,-430.31317267257964,53308,4549.0
2024-05-08 00:00:00,-136.98388131287447,24781,2025.0
2024-05-08 01:00:00,210.88944290318295,9018,810.0
2024-05-08 02:00:00,161.36440406576423,5617,400.0
2024-05-08 03:00:00,111.81086297384036,6688,305.0
2024-05-08 04:00:00,7.964578284957156,18727,339.0
2024-05-08 05:00:00,115.54679646348859,67548,761.0
2024-05-08 06:00:00,333.5569203860671,156577,2272.0
2024-05-08 07:00:00,770.689038720484,321834,5014.0
2024-05-08 08:00:00,77.9945618530628,399227,6473.0
2024-05-08 09:00:00,-656.6254856118903,256141,5906.0
2024-05-08 10:00:00,36.001615957849936,166733,5802.0
2024-05-08 11:00:00,127.69742608981142,151715,6159.0
2024-05-08 12:00:00,40.35712218265144,162090,6590.0
2024-05-08 13:00:00,7.725565094774538,182204,6741.0
2024-05-08 14:00:00,114.9424604389933,223821,7276.0
2024-05-08 15:00:00,162.20035951954833,277729,7573.0
2024-05-08 16:00:00,132.02077186582756,328734,7748.0
2024-05-08 17:00:00,383.98097754142873,422771,8951.0
2024-05-08 18:00:00,176.1463105432358,321082,9603.0
2024-05-08 19:00:00,-504.57925595096276,196682,7754.0
2024-05-08 20:00:00,407.9897697538381,147907,7356.0
2024-05-08 21:00:00,106.75418550547693,126742,8223.0
2024-05-08 22:00:00,85.66979025665933,99770,8066.0
2024-05-08 23:00:00,-386.14301037027144,55536,5591.0
2024-05-09 00:00:00,-540.025262850017,25981,2518.0
2024-05-09 01:00:00,341.3328351341671,9905,1184.0
2024-05-09 02:00:00,131.5893334189135,5918,648.0
2024-05-09 03:00:00,73.7425536664112,6857,447.0
2024-05-09 04:00:00,-52.584369248584665,18734,397.0
2024-05-09 05:00:00,196.7513513834515,67909,890.0
2024-05-09 06:00:00,133.82519791216873,156458,2270.0
2024-05-09 07:00:00,399.2894698988748,313244,4758.0
2024-05-09 08:00:00,-215.7436423228046,386692,6175.0
2024-05-09 09:00:00,-485.85618694888035,254272,6019.0
2024-05-09 10:00:00,86.65373526187432,169055,6158.0
2024-05-09 11:00:00,36.94002439866745,154561,6454.0
2024-05-09 12:00:00,17.933906216641844,164011,6839.0
2024-05-09 13:00:00,-129.04523904432972,183141,6868.0
2024-05-09 14:00:00,341.3537259649311,228965,7705.0
2024-05-09 15:00:00,-57.095852931028276,288982,7897.0
2024-05-09 16:00:00,224.6028347168649,333661,8216.0
2024-05-09 17:00:00,680.9219708936544,414816,9809.0
2024-05-09 18:00:00,355.0835709946914,312362,10844.0
2024-05-09 19:00:00,-505.11430610315074,203636,8910.0
2024-05-09 20:00:00,292.75940156692195,155137,8121.0
2024-05-09 21:00:00,-183.45519458495255,122094,8470.0
2024-05-09 22:00:00,29.172793260468097,94165,8326.0
2024-05-09 23:00:00,22.191216764380442,57887,6695.0
2024-05-10 00:00:00,-613.3518644773349,28774,3863.0
2024-05-10 01:00:00,-18.343082901420075,11107,1913.0
2024-05-10 02:00:00,231.74679083217904,6458,1083.0
2024-05-10 03:00:00,198.83370459566095,6875,748.0
2024-05-10 04:00:00,151.21063282887098,17740,701.0
2024-05-10 05:00:00,126.58923227860157,61861,959.0
2024-05-10 06:00:00,218.64665931239597,136589,2197.0
2024-05-10 07:00:00,424.6328700948811,263855,4450.0
2024-05-10 08:00:00,202.65847041169218,287847,5933.0
2024-05-10 09:00:00,-212.70009855068565,198266,5885.0
2024-05-10 10:00:00,72.3993789935339,154907,5973.0
2024-05-10 11:00:00,-46.62995639528344,149672,6186.0
2024-05-10 12:00:00,-33.28064841124342,166559,6518.0
2024-05-10 13:00:00,115.92828687765268,190023,6764.0
2024-05-10 14:00:00,657.1458249370153,238636,7935.0
2024-05-10 15:00:00,347.147800408633,288160,8507.0
2024-05-10 16:00:00,571.8992347957992,305899,8931.0
2024-05-10 17:00:00,-22.864494459608977,325810,9443.0
2024-05-10 18:00:00,636.235083235355,262454,10338.0
2024-05-10 19:00:00,1213.0543566824108,187692,10258.0
2024-05-10 20:00:00,-1885.596538620961,136012,7128.0
2024-05-10 21:00:00,694.247202273109,114832,7499.0
2024-05-10 22:00:00,442.5423378720261,105723,7921.0
2024-05-10 23:00:00,372.2145525851174,69183,7191.0
2024-05-11 00:00:00,506.2104522444324,40523,6176.0
2024-05-11 01:00:00,123.58939115077555,19315,4759.0
2024-05-11 02:00:00,137.22554893430606,11098,3449.0
2024-05-11 03:00:00,-210.61036100861384,8434,2050.0
2024-05-11 04:00:00,-27.263940526304623,11534,1191.0
2024-05-11 05:00:00,-346.4210641829368,24302,512.0
2024-05-11 06:00:00,-261.78328335638776,48641,963.0
2024-05-11 07:00:00,-923.2599984354365,73481,1582.0
2024-05-11 08:00:00,-181.54815648973272,96128,2697.0
2024-05-11 09:00:00,422.78629180619737,119156,4076.0
2024-05-11 10:00:00,213.75184386015462,135945,5273.0
2024-05-11 11:00:00,77.67999206746754,151361,6212.0
2024-05-11 12:00:00,-243.50253482107655,170771,6726.0
2024-05-11 13:00:00,26.7292681010631,187343,7180.0
2024-05-11 14:00:00,-719.1787865305014,195018,7019.0
2024-05-11 15:00:00,503.25625802393824,206036,7753.0
2024-05-11 16:00:00,55.45238841675382,211170,8220.0
2024-05-11 17:00:00,-536.8530646586441,201458,8447.0
2024-05-11 18:00:00,77.12521095247757,189526,8943.0
2024-05-11 19:00:00,401.8980856783055,163584,8649.0
2024-05-11 20:00:00,-1016.8174846560214,124168,6762.0
2024-05-11 21:00:00,62.07804610480889,106585,6887.0
2024-05-11 22:00:00,897.67678404244,99924,7920.0
2024-05-11 23:00:00,295.8712698557556,66560,7555.0
2024-05-12 00:00:00,85.95091067284193,37308,6325.0
2024-05-12 01:00:00,-259.58747113619484,19833,4762.0
2024-05-12 02:00:00,-126.43286068649286,10994,3402.0
2024-05-12 03:00:00,-130.7306334970117,7980,2131.0
2024-05-12 04:00:00,72.12064770733991,10104,1336.0
2024-05-12 05:00:00,-187.69516192099582,16452,587.0
2024-05-12 06:00:00,-2.046495983492605,31109,914.0
2024-05-12 07:00:00,-276.05630251675143,45641,1598.0
2024-05-12 08:00:00,81.69287065548497,62479,2327.0
2024-05-12 09:00:00,1040.9485656220809,83002,3875.0
2024-05-12 10:00:00,627.7793733332328,100942,5374.0
2024-05-12 11:00:00,644.606913794687,112649,6809.0
2024-05-12 12:00:00,842.4315031369542,124408,8164.0
2024-05-12 13:00:00,-415.5065978801622,135414,7766.0
2024-05-12 14:00:00,-504.32994330456677,138836,7365.0
2024-05-12 15:00:00,-644.9008004282514,140359,6680.0
2024-05-12 16:00:00,61.02666328597479,142054,6713.0
2024-05-12 17:00:00,-685.509094025494,142196,6685.0
2024-05-12 18:00:00,-417.2858629314296,132712,6514.0
2024-05-12 19:00:00,261.0472230294881,109461,5932.0
2024-05-12 20:00:00,337.1901376536989,92322,5656.0
2024-05-12 21:00:00,-587.5444342896099,79750,5215.0
2024-05-12 22:00:00,-649.4449310141117,61572,3973.0
2024-05-12 23:00:00,-205.02892723149944,35933,2504.0
2024-05-13 00:00:00,-224.86874109658288,17462,1474.0
2024-05-13 01:00:00,-435.9026206161459,7506,657.0
2024-05-13 02:00:00,-271.0049650631329,4883,264.0
2024-05-13 03:00:00,-53.806081635047065,6094,203.0
2024-05-13 04:00:00,42.37308322135277,17984,374.0
2024-05-13 05:00:00,215.74961262914098,66527,843.0
2024-05-13 06:00:00,303.6026598271301,149838,2089.0
2024-05-13 07:00:00,615.9264701799707,295483,4184.0
2024-05-13 08:00:00,443.9216987877826,347067,5521.0
2024-05-13 09:00:00,10.973498680934426,219689,5504.0
2024-05-13 10:00:00,-41.935412508712034,153062,5411.0
2024-05-13 11:00:00,-237.0346924243504,142258,5434.0
2024-05-13 12:00:00,-120.70250851662604,151931,5875.0
2024-05-13 13:00:00,-173.17651601730904,172544,6050.0
2024-05-13 14:00:00,431.27138481134807,215435,6971.0
2024-05-13 15:00:00,303.9532047118046,272332,7379.0
2024-05-13 16:00:00,-122.26345416427648,312111,7086.0
2024-05-13 17:00:00,752.216444482021,374669,8252.0
2024-05-13 18:00:00,379.7120282243759,282387,8653.0
2024-05-13 19:00:00,-334.62738916166654,173171,6660.0
2024-05-13 20:00:00,583.303077552092,130933,6107.0
2024-05-13 21:00:00,512.2963342532876,104530,6720.0
2024-05-13 22:00:00,331.61404512991703,79752,6191.0
2024-05-13 23:00:00,-500.37909727516535,42973,3482.0
2024-05-14 00:00:00,68.81315301976178,22658,1537.0
2024-05-14 01:00:00,214.45551893655033,8545,687.0
2024-05-14 02:00:00,19.573307132406057,5239,336.0
2024-05-14 03:00:00,-11.967183748469324,6559,213.0
2024-05-14 04:00:00,-41.20557236355421,18663,292.0
2024-05-14 05:00:00,52.68271484525792,70104,749.0
2024-05-14 06:00:00,14.0638369544331,161344,2012.0
2024-05-14 07:00:00,739.2720738941384,325390,4777.0
2024-05-14 08:00:00,14.338978978479645,405558,6285.0
2024-05-14 09:00:00,-449.31561317428987,254798,6048.0
2024-05-14 10:00:00,-251.30717549312976,165140,5744.0
2024-05-14 11:00:00,306.34466011587756,152048,6239.0
2024-05-14 12:00:00,396.2290103794094,166901,7014.0
2024-05-14 13:00:00,-476.20331442290717,180896,6650.0
2024-05-14 14:00:00,445.9862367113201,225881,7482.0
2024-05-14 15:00:00,336.53953287354034,289716,8079.0
2024-05-14 16:00:00,-97.27058038410178,338833,8002.0
2024-05-14 17:00:00,465.126465038933,431577,9135.0
2024-05-14 18:00:00,1058.848860579832,324971,10570.0
2024-05-14 19:00:00,1070.7969343966524,204950,10072.0
2024-05-14 20:00:00,-729.2834993382658,142152,7954.0
2024-05-14 21:00:00,1321.0315230847827,115300,9037.0
2024-05-14 22:00:00,-507.26275222949516,88481,7880.0
2024-05-14 23:00:00,-484.17517515394775,51392,5001.0
2024-05-15 00:00:00,-418.6207489009603,24189,2039.0
2024-05-15 01:00:00,409.6455379909856,9058,877.0
2024-05-15 02:00:00,136.1233144877134,5580,436.0
2024-05-15 03:00:00,61.53917535636151,6570,272.0
2024-05-15 04:00:00,24.449920628993596,18178,324.0
2024-05-15 05:00:00,179.9892293231227,67632,825.0
2024-05-15 06:00:00,399.4938268629594,154607,2461.0
2024-05-15 07:00:00,907.5387214764023,311294,5482.0
2024-05-15 08:00:00,168.99146940305764,410118,7161.0
2024-05-15 09:00:00,-237.02477846099282,266712,6948.0
2024-05-15 10:00:00,-313.1975270566254,168708,6292.0
2024-05-15 11:00:00,183.0168081390775,153844,6465.0
2024-05-15 12:00:00,-165.99462957549895,160595,6685.0
2024-05-15 13:00:00,-119.27823378431367,186554,6698.0
2024-05-15 14:00:00,484.81898345327863,237179,7684.0
2024-05-15 15:00:00,18.48190228207568,282791,8004.0
2024-05-15 16:00:00,434.857834591362,333612,8506.0
2024-05-15 17:00:00,866.0596849132635,433249,10165.0
2024-05-15 18:00:00,-417.0393188266735,321634,10231.0
2024-05-15 19:00:00,-108.4795003388972,199224,8716.0
2024-05-15 20:00:00,898.0182937699828,142981,8619.0
2024-05-15 21:00:00,70.40278204709648,111992,9137.0
2024-05-15 22:00:00,-74.21178270763085,96327,8525.0
2024-05-15 23:00:00,-396.75259478771386,52447,6010.0
2024-05-16 00:00:00,-856.588116629498,25632,2565.0
2024-05-16 01:00:00,450.2615571020924,9883,1244.0
2024-05-16 02:00:00,77.66413370393298,5896,663.0
2024-05-16 03:00:00,39.73739038239842,6843,424.0
2024-05-16 04:00:00,73.55601142997926,18431,498.0
2024-05-16 05:00:00,241.01197947494654,67341,1074.0
2024-05-16 06:00:00,330.09644766278643,153685,2666.0
2024-05-16 07:00:00,661.4689681950458,310659,5428.0
2024-05-16 08:00:00,-176.02987146399755,392509,6785.0
2024-05-16 09:00:00,-202.46187461977206,256627,6802.0
2024-05-16 10:00:00,-526.6103090138058,167226,6221.0
2024-05-16 11:00:00,219.87927718827996,153561,6595.0
2024-05-16 12:00:00,42.27730715941834,163358,7080.0
2024-05-16 13:00:00,-165.03888057110817,185290,7056.0
2024-05-16 14:00:00,384.867097889437,232123,7948.0
2024-05-16 15:00:00,202.9857999923388,289316,8419.0
2024-05-16 16:00:00,158.35786495593493,339721,8733.0
2024-05-16 17:00:00,448.39308112664,417476,10163.0
2024-05-16 18:00:00,503.8709466385226,319049,11309.0
2024-05-16 19:00:00,-756.3736960637525,200415,9194.0
2024-05-16 20:00:00,281.66003653060034,150853,8395.0
2024-05-16 21:00:00,285.82022240378865,124693,9083.0
2024-05-16 22:00:00,108.5565133871005,98105,8886.0
2024-05-16 23:00:00,-569.1217489779938,57285,6570.0
2024-05-17 00:00:00,-438.36732553424326,29537,3635.0
2024-05-17 01:00:00,84.30655033437642,11680,1823.0
2024-05-17 02:00:00,266.8481880494388,6916,1095.0
2024-05-17 03:00:00,96.52684615393105,7125,697.0
2024-05-17 04:00:00,177.3647143607609,18336,713.0
2024-05-17 05:00:00,-56.13182894514239,64854,845.0
2024-05-17 06:00:00,22.549622696268216,142208,1984.0
2024-05-17 07:00:00,-187.36656079740715,270496,3827.0
2024-05-17 08:00:00,-287.7883385278601,287309,5147.0
2024-05-17 09:00:00,-472.06673837137805,196776,5300.0
2024-05-17 10:00:00,-46.006959036832995,154618,5611.0
2024-05-17 11:00:00,-193.19009210235345,151769,5918.0
2024-05-17 12:00:00,11.519868064171533,168728,6471.0
2024-05-17 13:00:00,155.30238544744407,193554,6921.0
2024-05-17 14:00:00,559.040097669711,241914,8155.0
2024-05-17 15:00:00,-198.89375132871646,293692,8326.0
